Old,Year,New,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/employment-in-blackpool-2012/index.html,2012,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/employment-patterns-in-the-construction-sector-in-the-uk/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/employment-rate-by-gender/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/facilities-projects/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/graduate-and-non-graduate-salaries/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/graduate-unemployment/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/job-vacancy-survey-figures/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/labour-force-survey/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/labour-force-survey-employment-status-by-occupation-data-prior-2001/index.html,2001,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/list-of-all-the-occupations-noted-in-the-uk/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/method-used-to-obtain-figures-for-crafts-trades-within-the-construction-industry/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/new-private-sector-jobs/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/number-of-persons-employed-not-in-a-training--apprentice-or-work-programme/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/ons-contractors-paid-salaries/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/over-50s-unemployment-in-west-kent/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/percentage-of-romanians-and-bulgarians-unemployed-in-the-uk/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/private-sector-employment/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/proportion-of-employed-people-in-the-uk-from-eastern-europe/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/public-sector-bodies-which-have-been-reclassified-as-private-sector-since-may-2010/index.html,2010,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/public-sector-employment-in-london/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/statistics-on-the-number-of-jobseeker-s-allowance--jsa--claimants/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/statistics-regarding-youth-unemployment--16-24--in-west-kent/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/the-number-of-unemployed-people-split-by-gender/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/the-removal-of-vacancies-statistics-from-key-figures/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/trade-unions-in-ons/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/uk-debt-to-income-ratio/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/uk-workforce-age-distribution/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/unemployment-by-local-authority-2004-to-2012/index.html,2004,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/unemployment-data-for-the-period-april-2011-to-march-2012/index.html,2011,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/unemployment-figures-as-published-for-dec-2006--feb-2007/index.html,2006,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/employment-and-labour-market/young-people-with-a-learning-disability/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/2011-census-data--population--children-and-religion/index.html,2011,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/access-to-1921-census/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/access-to-the-final-register-of-people-in-birmingham-from-the-2011-census/index.html,2011,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/acquisition-of-uk-citizenship-by-descent--birth-and-naturalisation/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/actuary-information-concerning-health-habits-and-life-expectancy/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/adult-children-living-close-to-elderly-parents/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/adults-in-a-same-sex-relationship/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/agreements-between-royal-mail--ordnance-survey-and-ons-concerning-gridlink/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/alcohol-related-deaths/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/annual-number-of-divorces-nationally-from-1940-to-2013/index.html,2013,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/applications-for-leave-to-remove-children-from-the-jurisdiction-of-england-and-wales/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/archived-social-trends/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/average-delay-registering-a-death/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/bdb-templates/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/bereavement-survey-england/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/birth-rate-by-ethnicity/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/births-outside-marriage-registered-by-the-mother-alone/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/breakdown-of-land-usage-per-type---category-for-each-county-in-england---wales/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/breakdown-of-victims-of-racially-motivated-crimes-2012/index.html,2012,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/burglaries-2010-12/index.html,2010,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/cardiovascular-disease-and-prostate-cancer/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/car-owners--aged-between-17-and-24/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/causes-of-death-2001-to-2012/index.html,2001,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/census-completion-refusals/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/census--corrected--data/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/census-online-security/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/childhood-cancer/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/child-murders-and-peter-connelly/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/citizens-of-tanzania-in-the-uk/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/coding-of-sudden-adult-death-syndrome/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/conceptions/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/conceptions-and-abortions-for-under-16-girls/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/conceptions-to-girls-under-16--2000-10/index.html,2000,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/conceptions-to-women-aged-under-18-in-lincolnshire/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/copy-of-infant-mortality/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/copy-of-lone-parent-families-with-dependent-children-by-constituency/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/coronary-heart-disease-in-england--wales-and-london/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/coronary-heart-disease-statistics/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/cost-of-civil-partnership-statistics/index.html,,TNA,,
ons/about-ons/business-transparency/freedom-of-information/previous-foi-requests/people--population-and-community/cost-of-marriage-and-divorce-statistics/index.html,,TNA,,
